image_path,source,dish,label,all_labels,n_labels,group,split
MedGR Dataset/DatasetForAIDev/codfish plaki/image_41.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_42.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_43.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_44.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_45.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_46.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_47.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_48.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_49.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_4,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_50.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_51.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_52.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_53.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_54.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_55.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_56.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_57.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_58.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_59.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_5,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_70.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_71.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_72.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_73.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_74.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_75.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_76.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_77.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_78.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_79.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_7,test
MedGR Dataset/DatasetForAIDev/codfish plaki/image_80.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_81.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_82.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_83.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_84.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_85.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_86.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_87.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_88.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_89.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_8,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_90.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_91.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_92.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_93.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_94.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_95.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_96.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_97.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_98.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_99.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_9,train
MedGR Dataset/DatasetForAIDev/codfish plaki/image_100.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_10,val
MedGR Dataset/DatasetForAIDev/codfish plaki/image_101.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_10,val
MedGR Dataset/DatasetForAIDev/codfish plaki/image_102.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_10,val
MedGR Dataset/DatasetForAIDev/codfish plaki/image_103.npy,medgr,codfish plaki,codfish plaki,codfish plaki,1,medgr/codfish plaki/bucket_10,val
MedGR Dataset/DatasetForAIDev/peaches/image_0.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_1.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_2.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_3.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_4.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_5.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_6.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_7.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_8.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_9.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_0,train
MedGR Dataset/DatasetForAIDev/peaches/image_10.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_11.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_12.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_13.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_14.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_15.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_16.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_17.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_18.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_19.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_1,val
MedGR Dataset/DatasetForAIDev/peaches/image_20.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_21.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_22.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_23.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_24.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_25.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_26.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_27.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_28.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_29.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_2,train
MedGR Dataset/DatasetForAIDev/peaches/image_40.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_41.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_42.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_43.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_44.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_45.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_46.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_47.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_48.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_49.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_4,train
MedGR Dataset/DatasetForAIDev/peaches/image_50.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_51.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_52.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_53.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_54.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_55.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_56.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_57.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_58.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_59.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_5,train
MedGR Dataset/DatasetForAIDev/peaches/image_60.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_61.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_62.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_63.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_64.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_65.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_66.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_67.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_68.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_69.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_6,test
MedGR Dataset/DatasetForAIDev/peaches/image_70.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_71.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_72.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_73.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_74.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_75.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_76.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_77.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_78.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_79.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_7,test
MedGR Dataset/DatasetForAIDev/peaches/image_80.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_81.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_82.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_83.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_84.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_85.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_86.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_87.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_88.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_89.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_8,test
MedGR Dataset/DatasetForAIDev/peaches/image_90.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_91.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_92.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_93.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_94.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_95.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_96.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_97.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_98.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/peaches/image_99.npy,medgr,peaches,peaches,peaches,1,medgr/peaches/bucket_9,train
MedGR Dataset/DatasetForAIDev/baked anchovies/image_0.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_1.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_2.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_3.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_4.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_5.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_6.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_7.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_8.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
MedGR Dataset/DatasetForAIDev/baked anchovies/image_9.npy,medgr,baked anchovies,baked anchovies,baked anchovies,1,medgr/baked anchovies/bucket_0,val
